Subject,Course ,CRN,Course Title,Average Grade,Primary Instructor,,Credit Hours,Start Time,End Time,Days of Week
ADV,370,71555,Sales and the Consumer,3.19,"Clifton, Dionne J",,2 OR 4 hours.,8:00 AM,9:20 AM,TR
ADV,390,61087,Content Creation,3.07,"Sheldon, Peter S",,2 OR 4 hours.,ARRANGED,,
ADV,393,61088,Advertising and Society,3.49,"Nelson, Michelle R",,2 OR 4 hours.,ARRANGED,,
ADV,409,64821,Media Entrepreneurship,3.63,"Raquel, Steve A",,2 OR 4 hours.,9:30 AM,10:50 AM,TR
ADV,410,29754,Public Relations Strategies,3.51,"Wirtz, John",,2 OR 4 hours.,ARRANGED,,
ADV,410,51297,Public Relations Strategies,3.56,"Oh, Sanghwa",,2 OR 4 hours.,ARRANGED,,
ADV,460,72399,Innovation in Advertising,3.31,"Chung, Un Chae",,2 OR 4 hours.,ARRANGED,,
ADV,460,62726,Innovation in Advertising,2.95,"Ham, Chang Dae",,2 OR 4 hours.,ARRANGED,,
ADV,460,61094,Innovation in Advertising,3.1,"Ham, Chang Dae",,4 hours.,8:00 AM,9:20 AM,TR
ADV,483,29757,Audience Analysis,3.7,"Xiong, Shili",,4 hours.,2:00 PM,3:20 PM,TR
ADV,483,51300,Audience Analysis,3.43,"Taneja, Harsh",,4 hours.,12:30 PM,1:50 PM,TR
ADV,498,62727,The Sandage Project,3.92,"Meron, Shachar",,4 hours.,11:00 AM,12:20 PM,TR
ADV,498,64458,The Sandage Project,3.89,"Meron, Shachar",,4 hours.,3:30 PM,4:50 PM,TR
ADV,498,64459,The Sandage Project,3.79,"Meron, Shachar",,4 hours.,9:30 AM,10:50 AM,TR
AE,100,46515,Intro to Aerospace Engineering,3.95,"Woodard, Brian S",,4 hours.,11:00 AM,12:20 PM,TR
AE,100,63909,Intro to Aerospace Engineering,3.81,"Mehta, Neil A",,4 hours.,12:30 PM,1:50 PM,TR
AE,100,46516,Intro to Aerospace Engineering,3.77,"Saxton-Fox, Theresa A",,4 hours.,2:00 PM,3:20 PM,MW
AE,199,61243,Computer Aided Design,3.37,"Woodard, Brian S",,4 hours.,9:30 AM,10:50 AM,MW
AE,199,63338,Computer Aided Design,3.68,"Woodard, Brian S",,4 hours.,3:30 PM,4:50 PM,MW
AE,199,67368,"Design, Build, Fly",3.89,"Merret, Jason M",,4 hours.,9:30 AM,10:50 AM,MW
AE,199,71047,Introduction to Rocketry,3.91,"Woodard, Brian S",,4 hours.,2:00 PM,3:20 PM,MW
AE,202,55736,Aerospace Flight Mechanics,3.24,"Tran, Huy T",,4 hours.,8:00 AM,9:20 AM,TR
AE,311,29785,Incompressible Flow,2.89,"Villafane Roca, Laura",,4 hours.,9:30 AM,10:50 AM,TR
AE,312,66643,Compressible Flow,3.47,"Stephani, Kelly",,4 hours.,2:00 PM,3:20 PM,TR
AE,321,29786,Mechs of Aerospace Structures,2.18,"Chasiotis, Ioannis",,4 hours.,12:30 PM,1:50 PM,TR
AE,323,66645,Applied Aerospace Structures,2.97,"Chew, Huck Beng",,4 hours.,8:00 AM,9:20 AM,TR
AE,352,29788,Aerospace Dynamical Systems,3.17,"Chilan, Christian M",,4 hours.,9:30 AM,10:50 AM,TR
AE,353,66644,Aerospace Control Systems,2.9,"Ornik, Melkior",,1 TO 4 hours.,12:30 PM,1:50 PM,MW
AE,402,29794,Orbital Mechanics,2.94,"Conway, Bruce A",,1 TO 4 hours.,2:00 PM,3:20 PM,MW
AE,416,29803,Applied Aerodynamics,3.29,"Ansell, Phillip J",,2 hours.,ARRANGED,,
AE,433,29787,Aerospace Propulsion,2.65,"Rovey, Joshua L",,2 hours.,ARRANGED,,
AE,442,57765,Aerospace Systems Design I,2.82,"Merret, Jason M",,2 or 4 hours.,9:30 AM,10:50 AM,MW
AE,442,57766,Aerospace Systems Design I,3.52,"Lembeck, Michael F",,2 or 4 hours.,11:00 AM,12:20 PM,MW
AE,460,36450,Aerodynamics & Propulsion Lab,3.63,"Dutton, J C",,2 or 4 hours.,12:30 PM,1:50 PM,MW
AE,483,57767,UAV Navigation and Control,3.82,"Bretl, Timothy W",,2 or 4 hours.,2:00 PM,3:20 PM,MW
AFRO,100,49318,Intro to African American St,3.75,"Bailey, Ronald W",,2 or 4 hours.,3:30 PM,4:50 PM,MW
AFRO,100,49320,Intro to African American St,3.03,"Bailey, Ronald W",,2 or 4 hours.,8:00 AM,9:20 AM,MW
AFRO,101,47705,"Black America, 1619-Present",2.11,"Cha-Jua, Sundiata",,2 or 4 hours.,8:00 AM,9:20 AM,MW
AFRO,101,47707,"Black America, 1619-Present",2.19,"Cha-Jua, Sundiata",,2 or 4 hours.,5:00 PM,5:50 PM,M
AFRO,105,61378,Black Literature in America,3.59,"Hunt, Irvin J",,2 or 4 hours.,6:00 PM,6:50 PM,M
AFRO,243,38492,Pan Africanism,3.26,"Bowen, Merle L",,2 or 4 hours.,7:00 PM,7:50 PM,M
AFRO,261,46614,Intro to the African Diaspora,3.12,"McDuffie, Erik S",,2 or 4 hours.,5:00 PM,5:50 PM,T
AFRO,378,71544,Race and Revolutions,3.62,"Hogarth, Rana",,2 or 4 hours.,6:00 PM,6:50 PM,T
AFRO,411,60132,African American Psychology,3.21,"Neville, Helen A",,2 or 4 hours.,7:00 PM,7:50 PM,T
AFST,210,47890,Intro to Mod African Lit,3.48,"Basu, Manisha",,2 or 4 hours.,5:00 PM,5:50 PM,T
AGCM,110,29760,Intro to Ag and Env Comm,3.58,"Cupps-Miller, Heather A",,4 hours.,1:00 PM,4:50 PM,F
AGCM,220,38779,Communicating Agriculture,3.33,"Cupps-Miller, Heather A",,4 hours.,1:00 PM,4:50 PM,F
AGED,140,72104,Interpersonal Intelligence,3.36,"Smist, Jennifer A",,1 TO 8 hours.,ARRANGED,,
AGED,230,56362,Leadership Communications,3.59,"Chunoo, Vivechkanand S",,1 TO 8 hours.,ARRANGED,,
AGED,260,61074,Intro to Leadership Studies,3.43,"Keating, Kari H",,1 TO 8 hours.,ARRANGED,,
AGED,340,58186,Leadership Ethics & Pluralism,3.35,"Collins, Jasmine D",,1 TO 8 hours.,ARRANGED,,
AGED,380,59633,Leadership in Groups and Teams,3.69,"Rosch, David M",,1 TO 8 hours.,5:00 PM,6:20 PM,TR
AGED,499,60733,Begin Agri Teachers Seminar,3.74,"Korte, Debra S",,1 TO 8 hours.,6:30 PM,7:50 PM,TR
AGED,550,69071,Advanced Program Delivery,3.56,"Taylor, Amanda D",,1 TO 8 hours.,ARRANGED,,
AGED,551,69039,Advanced Program Evaluation,3.68,"Taylor, Amanda D",,1 TO 8 hours.,ARRANGED,,
AHS,199,52015,Undergraduate Open Seminar,3.51,"Carter, April L",,1 TO 8 hours.,ARRANGED,,
AHS,494,67435,Disability & Assistive Technol,3.33,"Thompson, Marc",,1 TO 8 hours.,ARRANGED,,
AIS,101,72534,Intro to Amer Indian Studies,3.47,"Escobar, Raquel",,0 TO 16 hours.,8:00 AM,11:50 AM,F
AIS,101,70725,Intro to Amer Indian Studies,3.08,"Soto, Silvia",,0 TO 16 hours.,1:00 PM,4:50 PM,F
AIS,101,70726,Intro to Amer Indian Studies,3.36,"Soto, Silvia",,4 hours.,1:00 PM,1:50 PM,R
AIS,101,72042,Intro to Amer Indian Studies,3.15,"Soto, Silvia",,4 hours.,2:00 PM,2:50 PM,R
AIS,285,72099,Indigenous Thinkers,3.19,"Larkin-Gilmore, Juliet C",,4 hours.,3:00 PM,3:50 PM,R
ANSC,100,31300,Intro to Animal Sciences,3.47,"Parrett, Douglas F",,4 hours.,9:00 AM,9:50 AM,F
ANSC,103,29835,Working With Farm Animals,3.96,"Hurley, Walter L",,4 hours.,10:00 AM,10:50 AM,F
ANSC,110,40336,Life With Animals and Biotech,3.65,"Allen, Crystal A",,4 hours.,11:00 AM,11:50 AM,F
ANSC,199,71901,BBQ SCIENCE,3.64,"Klehm, Brandon J",,4 hours.,1:00 PM,1:50 PM,F
ANSC,205,72084,World Animal Resources,3.67,"Emmert, Jason L",,4 hours.,9:30 AM,10:50 AM,TR
ANSC,206,29863,Horse Management,3.62,"Kline, Kevin H",,3 hours.,1:00 PM,2:50 PM,F
ANSC,207,51564,Companion Animal Biology &Care,3.31,"Fischer-Brown, Amy E",,3 hours.,10:00 AM,11:50 AM,M
ANSC,207,51565,Companion Animal Biology &Care,3.21,"Fischer-Brown, Amy E",,3 hours.,10:00 AM,11:50 AM,W
ANSC,207,51566,Companion Animal Biology &Care,3.55,"Fischer-Brown, Amy E",,3 hours.,1:00 PM,2:50 PM,W
ANSC,207,71999,Companion Animal Biology &Care,3.35,"Fischer-Brown, Amy E",,3 hours.,2:00 PM,3:50 PM,M
ANSC,207,72000,Companion Animal Biology &Care,3.07,"Fischer-Brown, Amy E",,3 hours.,3:00 PM,4:50 PM,W
ANSC,207,72001,Companion Animal Biology &Care,3.64,"Fischer-Brown, Amy E",,3 hours.,ARRANGED,,
ANSC,221,55435,"Cells, Metabolism and Genetics",2.33,"Gaskins, H R",,3 hours.,10:00 AM,11:50 AM,T
ANSC,222,55434,Anatomy and Physiology,2.44,"Wheeler, Matthew B",,3 hours.,1:00 PM,2:50 PM,T
ANSC,250,53235,Companion Animals in Society,3.63,"Richardson, Sarah D",,3 hours.,3:00 PM,4:50 PM,T
ANSC,251,70556,Epidemics & Infectious Disease,2.56,"Steelman, Andrew J",,1 TO 5 hours.,9:30 AM,10:50 AM,TR
ANSC,298,29886,Undergraduate Seminar,3.91,"Jones-Hamlow, Katelyn A",,1 TO 5 hours.,12:30 PM,1:50 PM,TR
ANSC,305,29860,Human Animal Interactions,3.68,"Richardson, Sarah D",,1 TO 5 hours.,5:00 PM,5:50 PM,TR
ANSC,307,62773,Companion Animal Management,2.88,"Fischer-Brown, Amy E",,3 hours.,10:00 AM,10:50 AM,F
ANSC,309,65393,Meat Production and Marketing,3.69,"Dilger, Anna C",,3 hours.,11:00 AM,11:50 AM,F
ANSC,350,29884,Cellular Metabolism in Animals,3.13,"Ridlon, Jason M",,3 hours.,1:00 PM,1:50 PM,F
ANSC,401,29887,Beef Production,3.63,"Parrett, Douglas F",,3 hours.,2:00 PM,2:50 PM,F
ANSC,420,29891,Ruminant Nutrition,3.07,"Drackley, James K",,3 hours.,1:00 PM,1:50 PM,F
ANSC,422,72528,Companion Animal Nutrition,3.73,"Swanson, Kelly S",,3 hours.,2:00 PM,2:50 PM,F
ANSC,422,69960,Companion Animal Nutrition,2.96,"Swanson, Kelly S",,3 hours.,2:00 PM,2:50 PM,MW
ANSC,431,40958,Advanced Reproductive Biology,3.4,"Nowak, Romana A",,3 hours.,2:00 PM,3:20 PM,TR
ANSC,445,67021,Statistical Methods,3.85,"Rodriguez-Zas, Sandra L",,3 hours.,9:30 AM,10:50 AM,TR
ANSC,452,29889,Animal Growth and Development,3.55,"Dilger, Anna C",,3 hours.,ARRANGED,,
ANSC,498,59523,Integrating Animal Sciences,3.73,"Schneider, Alicia M",,3 hours.,3:00 PM,3:50 PM,R
ANSC,499,70929,Southern African Wildlife I,3.52,"Roca, Alfred L",,3 hours.,4:00 PM,4:50 PM,R
ANTH,101,55549,Introduction to Anthropology,3.1,"Ritchison, Brandon T",,3 hours.,10:00 AM,10:50 AM,F
ANTH,103,65489,Anthro in a Changing World,3.65,"Maldonado, Korinta",,3 hours.,11:00 AM,11:50 AM,F
ANTH,103,29919,Anthro in a Changing World,3.19,"Martin, Jeffrey T",,3 hours.,2:00 PM,2:50 PM,F
ANTH,104,37051,Talking Culture,3.73,"Kramer, Elise A",,3 hours.,9:00 AM,9:50 AM,F
ANTH,104,37052,Talking Culture,3.73,"Kramer, Elise A",,3 hours.,10:00 AM,10:50 AM,MW
ANTH,105,41785,World Archaeology,3.56,"Fennell, Christopher",,4 hours.,3:30 PM,4:50 PM,TR
ANTH,143,37058,Biology of Human Behavior,3.58,"Jelinek, Petra",,4 hours.,9:00 AM,10:20 AM,F
ANTH,143,37058,Biology of Human Behavior,3.41,"Jelinek, Petra",,4 hours.,10:30 AM,11:50 AM,F
ANTH,143,57526,Biology of Human Behavior,3.31,"Jelinek, Petra",,4 hours.,12:00 PM,1:20 PM,F
ANTH,143,57527,Biology of Human Behavior,3.41,"Jelinek, Petra",,1 TO 4 hours.,ARRANGED,,
ANTH,143,57528,Biology of Human Behavior,3.64,"Jelinek, Petra",,1 TO 4 hours.,ARRANGED,,
ANTH,143,57529,Biology of Human Behavior,3.14,"Jelinek, Petra",,1 TO 4 hours.,ARRANGED,,
ANTH,143,57530,Biology of Human Behavior,3.44,"Jelinek, Petra",,3 hours.,11:00 AM,12:20 PM,TR
ANTH,143,57531,Biology of Human Behavior,3.44,"Jelinek, Petra",,3 hours.,11:00 AM,11:50 AM,MWF
ANTH,143,57532,Biology of Human Behavior,3.55,"Jelinek, Petra",,3 hours.,ARRANGED,,
ANTH,143,57552,Biology of Human Behavior,3.35,"Jelinek, Petra",,1 OR 2 hours.,1:30 PM,2:20 PM,MW
ANTH,143,57553,Biology of Human Behavior,3.86,"Jelinek, Petra",,1 OR 2 hours.,11:00 AM,11:50 AM,TR
ANTH,143,57554,Biology of Human Behavior,3.3,"Jelinek, Petra",,1 OR 2 hours.,2:00 PM,2:50 PM,TR
ANTH,143,57518,Biology of Human Behavior,3.04,"Jelinek, Petra",,1 OR 2 hours.,3:00 PM,3:50 PM,MW
ANTH,143,57555,Biology of Human Behavior,3.54,"Jelinek, Petra",,3 hours.,12:00 PM,12:50 PM,MWF
ANTH,143,57557,Biology of Human Behavior,3.65,"Jelinek, Petra",,3 hours.,8:00 AM,9:20 AM,MW
ANTH,143,57558,Biology of Human Behavior,3.29,"Jelinek, Petra",,2 hours.,9:00 AM,10:50 AM,MW
ANTH,143,57559,Biology of Human Behavior,3.24,"Jelinek, Petra",,1 TO 4 hours.,ARRANGED,,
ANTH,143,57519,Biology of Human Behavior,3.21,"Jelinek, Petra",,1 to 3 hours.,1:00 PM,1:50 PM,F
ANTH,143,57520,Biology of Human Behavior,3.43,"Jelinek, Petra",,1 to 3 hours.,2:00 PM,2:50 PM,F
ANTH,143,57525,Biology of Human Behavior,3.19,"Jelinek, Petra",,1 to 3 hours.,1:00 PM,1:50 PM,MW
ANTH,180,31310,The Archaeology of Death,3.19,"Silverman, Helaine I",,1 to 3 hours.,11:00 AM,11:50 AM,F
ANTH,246,61404,Forensic Science,3.69,"Hughes, Cris E",,1 to 3 hours.,11:00 AM,11:50 AM,MW
ANTH,246,62039,Forensic Science,3.47,"Hughes, Cris E",,1 to 3 hours.,3:30 PM,4:50 PM,TR
ANTH,268,71439,Images of the Other,3.2,"Dominguez, Virginia R",,1 to 3 hours.,ARRANGED,,
ANTH,375,64770,The Culture of Nature,3.54,"Desmond, Jane",,3 TO 4 hours.,3:00 PM,4:20 PM,TR
ANTH,441,37073,Human Genetics,3.7,"Yarlagadda, Karthik",,3 TO 4 hours.,3:00 PM,4:20 PM,TR
ANTH,498,67739,Senior Capstone Seminar,3.67,"Farnell, Brenda M",,3 TO 4 hours.,11:00 AM,12:20 PM,TR
ARAB,150,54547,Lang&Culture of Arab World,3.63,"Saadah, Eman",,3 hours.,12:30 PM,1:50 PM,R
ARCH,171,70684,Concepts & Theories Arch Dsgn,3.25,"Dearborn, Lynne M",,3 hours.,12:30 PM,1:50 PM,T
ARCH,210,29940,Intro Hist of World Arch,2.84,"Grossman, Heather E",,3 hours.,ARRANGED,,
ARCH,231,29941,Anatomy of Buildings,3.36,"Deutsch, Randall",,3 hours.,3:30 PM,4:50 PM,TR
ARCH,273,70750,Strategies of Arch Design,2.83,"Melgarejo De Be, Andrea L",,3 OR 4 hours.,9:30 AM,10:50 AM,TR
ARCH,321,67819,"Environ, Arch & Global Health",3.23,"Bollo, Christina S",,3 hours.,3:00 PM,4:20 PM,MW
ARCH,321,67821,"Environ, Arch & Global Health",3.51,"Bollo, Christina S",,3 OR 4 hours.,9:30 AM,10:50 AM,T
ARCH,409,48019,Special Topics in Spanish Arch,3.34,"Marin Vega, Celia",,3 OR 4 hours.,1:30 PM,2:50 PM,T
ARCH,417,43713,Modern & Contemp Architecture,3.1,"Johnson, Tait R",,3 OR 4 hours.,9:30 AM,10:50 AM,T
ARCH,433,71521,Des of Steel & Reinf Conc Str,3.32,"Aminmansour, Abbas",,3 OR 4 hours.,1:30 PM,2:50 PM,T
ARCH,451,29984,Theory & Design Steel & Timber,3.13,"Aminmansour, Abbas",,4 hours.,ARRANGED,,
ARCH,451,63397,Theory & Design Steel & Timber,3.52,"Kansler, Jeffrey C",,4 hours.,9:30 AM,10:50 AM,MW
ARCH,468,63722,Overseas Architectural Studies,3.42,"Lapunzina, Alejandro",,2 TO 4 hours.,12:00 PM,1:20 PM,TR
ARCH,476,68571,Arch Design & Exploration,3.35,"Folch, Marc",,3 hours.,3:30 PM,4:50 PM,TR
ARCH,536,67824,Plng & Design of Struct Sys,2.95,"Krishnan, Sudarshan",,4 TO 12 hours.,ARRANGED,,
ARCH,537,71524,Environ Control Systems II,3.43,"Boubekri, Mohamed",,1 TO 4 hours.,8:00 AM,9:20 AM,TR
ARCH,577,55619,Theories of Architecture,3.24,"Stallmeyer, John C",,1 TO 4 hours.,5:00 PM,6:20 PM,TR
ART,310,64968,Design Thinking,3.68,"Briggs, Molly C",,1 TO 4 hours.,5:00 PM,5:50 PM,T
ARTD,225,66160,Design Drawing,3.78,"Raheel, Salman",,4 hours.,9:30 AM,10:50 AM,TR
ARTD,251,68924,Graphic Design Toolbox,3.42,"Jang, Wonsil",,4 hours.,10:00 AM,11:50 AM,MWF
ARTD,301,54168,Industrial Design III,3.48,"Kendall, James W",,4 hours.,1:30 PM,2:50 PM,TR
ARTD,301,66161,Industrial Design III,3.68,"Raheel, Salman",,4 hours.,9:00 AM,10:20 AM,MW
ARTD,328,51747,Human-Centered Product Design,3.36,"McDonagh, Deana C",,2 hours.,3:00 PM,3:50 PM,F
ARTD,351,66152,Graphic Design Inquiry,3.55,"Mercer, Lisa",,2 hours.,3:00 PM,4:20 PM,MW
ARTD,351,66154,Graphic Design Inquiry,3.85,"Salamanca Garci, Juan M",,2 hours.,9:30 AM,10:50 AM,MW
ARTD,351,66155,Graphic Design Inquiry,3.51,"Mercer, Lisa",,2 hours.,9:30 AM,10:50 AM,MW
ARTD,351,68452,Graphic Design Inquiry,3.56,"Elias Nieto, Fabiola M",,1 hours.,1:30 PM,2:20 PM,R
ARTD,371,66156,Graphic Design Practicum,3.67,"Benson, Eric",,2 hours.,3:00 PM,3:50 PM,F
ARTD,371,66157,Graphic Design Practicum,3.6,"Benson, Eric",,2 hours.,3:00 PM,4:20 PM,MW
ARTD,426,63745,Product Innovation,3.53,"Sethi, Simrun S",,0 TO 8 hours.,ARRANGED,,
ARTE,202,47898,Facilitating Art Experience,3.83,"Hernandez, Catalina",,0 TO 8 hours.,9:00 AM,11:50 AM,R
ARTF,101,31200,Contemporary Issues in Art,2.93,"Bergmark, Jennifer L",,0 TO 8 hours.,1:30 PM,2:50 PM,W
ARTH,211,66185,Design History Survey,3.32,"Weissman, Terri",,0 TO 8 hours.,ARRANGED,,
ARTH,242,70039,Art Since 1940,3.68,"Romberg, Kristin",,0 TO 8 hours.,5:00 PM,6:20 PM,W
ARTH,250,49017,American Art,3.35,"Reitz, Erin E",,0 TO 8 hours.,3:30 PM,4:50 PM,MWF
ARTH,360,61259,Women and the Visual Arts,3.32,"Rosenthal, Lisa",,0 TO 8 hours.,12:00 PM,1:30 PM,W
ARTH,402,43878,Ways of Seeing in Edo Japan,3.58,"Burkus-Chasson, Anne",,0 TO 8 hours.,ARRANGED,,
ASRM,199,70598,Foundations of Data Management,3.64,"Buysse, Klara T",,0 TO 8 hours.,12:30 PM,1:20 PM,R
ASRM,210,69931,Theory of Interest,2.5,"Abdikerimova, Samal",,0 TO 8 hours.,12:00 PM,1:20 PM,M
ASRM,406,69943,Lin Algebra & Financial Apps,3.32,"Chuang, Jer-Chin",,0 TO 8 hours.,ARRANGED,,
ASRM,410,69947,Investments and Fin Markets,3.04,"Hinkkanen, Aimo H",,0 TO 16 hours.,ARRANGED,,
ASRM,461,69950,Loss Models,3.3,"Cole, Paa Kow",,2 hours.,9:00 AM,9:50 AM,R
ASRM,471,69949,Life Contingencies I,3.5,"Cole, Paa Kow",,2 hours.,9:00 AM,9:50 AM,W
ASTR,100,41827,Introduction to Astronomy,3.38,"Winans, Amanda",,2 hours.,9:00 AM,9:50 AM,R
ASTR,100,58800,Introduction to Astronomy,3.14,"Winans, Amanda",,2 hours.,4:00 PM,4:50 PM,R
ASTR,121,37107,Solar System and Worlds Beyond,3.26,"Winans, Amanda",,2 hours.,2:00 PM,2:50 PM,R
ASTR,122,39752,Stars and Galaxies,3.19,"Dunne, Bryan C",,2 hours.,9:00 AM,9:50 AM,W
ASTR,150,53598,Killer Skies: Astro-Disasters,3.43,"Dunne, Bryan C",,2 hours.,2:00 PM,2:50 PM,R
ASTR,210,30268,Introduction to Astrophysics,3.02,"Kemball, Athol J",,2 hours.,12:00 PM,12:50 PM,W
ASTR,350,30269,"Big Bang,Black Holes,Universe",3.62,"Liu, Xin",,2 hours.,4:00 PM,4:50 PM,W
ASTR,404,39758,Stellar Astrophysics,3.58,"Fields, Brian D",,2 hours.,12:00 PM,12:50 PM,F
ASTR,406,43268,Galaxies and the Universe,2.77,"Shen, Yue",,2 hours.,2:00 PM,2:50 PM,W
ATMS,100,37004,Introduction to Meteorology,3.32,"Frame, Jeffrey",,2 hours.,12:00 PM,12:50 PM,R
ATMS,120,31291,Severe and Hazardous Weather,3.15,"Choate, Jessica J",,2 hours.,1:00 PM,1:50 PM,R
ATMS,120,31292,Severe and Hazardous Weather,3.11,"Hence, Deanna",,2 hours.,10:00 AM,10:50 AM,F
ATMS,140,55849,Climate and Global Change,3.26,"Nesbitt, Anna",,2 hours.,1:00 PM,1:50 PM,F
ATMS,201,54034,General Physical Meteorology,3.38,"Choate, Jessica J",,2 hours.,9:00 AM,9:50 AM,R
ATMS,301,49526,Atmospheric Thermodynamics,3.46,"Jewett, Brian F",,2 hours.,10:00 AM,10:50 AM,W
ATMS,302,49527,Atmospheric Dynamics I,2.68,"Wang, Zhuo",,2 hours.,11:00 AM,11:50 AM,F
ATMS,303,49528,Synoptic-Dynamic Wea Analysis,2.83,"Frame, Jeffrey",,2 hours.,12:00 PM,12:50 PM,F
ATMS,322,71732,Soc Impacts Weather & Climate,3.36,"Pettijohn, Justin C",,2 hours.,3:00 PM,3:50 PM,W
ATMS,421,37116,Earth Systems Modeling,3.62,"Nesbitt, Anna",,2 hours.,1:00 PM,1:50 PM,F
BADM,199,60187,Business in Action,3.84,"Bednar, Michael K",,2 hours.,2:00 PM,2:50 PM,F
BADM,210,69973,Business Analytics I,3.35,"Larson, Eric",,2 hours.,3:00 PM,3:50 PM,W
BADM,210,69974,Business Analytics I,3.45,"Larson, Eric",,2 hours.,2:00 PM,2:50 PM,F
BADM,210,71353,Business Analytics I,3.57,"Larson, Eric",,2 hours.,9:00 AM,9:50 AM,M
BADM,261,59910,Technology & Mgmt Seminar,3.96,"Harrison, Ilalee",,2 hours.,3:00 PM,3:50 PM,M
BADM,275,71363,Operations Management,3.52,"Anand, Gopesh J",,2 hours.,1:00 PM,1:50 PM,T
BADM,300,62982,The Legal Environment of Bus,3.3,"Wright, Margaret",,2 hours.,2:00 PM,2:50 PM,T
BADM,300,62983,The Legal Environment of Bus,3.45,"Wright, Margaret",,3 hours.,9:30 AM,10:50 AM,TR
BADM,300,62985,The Legal Environment of Bus,3.22,"Fricke, Michael R",,3 hours.,4:00 PM,4:50 PM,W
BADM,310,29649,Mgmt and Organizational Beh,3.29,"Love, E G",,3 hours.,5:00 PM,5:50 PM,W
BADM,311,51889,Leading Individuals and Teams,3.93,"Goncalo, Jack",,1 TO 5 hours.,ARRANGED,,
BADM,311,31432,Leading Individuals and Teams,3.87,"Wilkins, LaTonya",,1 TO 5 hours.,3:00 PM,3:50 PM,MW
BADM,312,44050,Designing and Managing Orgs,3.7,"Khessina, Olga",,0 hours.,12:00 PM,12:50 PM,M
BADM,312,31435,Designing and Managing Orgs,3.83,"Khessina, Olga",,0 TO 5 hours.,ARRANGED,,
BADM,313,29659,Strategic Human Res Management,3.57,"Bruce, Joshua R",,1 TO 4 hours.,ARRANGED,,
BADM,314,66083,Leading Negotiations,3.67,"White, Judith B",,1 TO 9 hours.,ARRANGED,,
BADM,320,31412,Principles of Marketing,3.85,"Wolters, Mark E",,1 TO 9 hours.,12:00 PM,1:50 PM,M
BADM,320,31415,Principles of Marketing,3.91,"Wolters, Mark E",,1 TO 9 hours.,ARRANGED,,
BADM,321,29650,Principles of Retailing,3.95,"Gill, Shahbaz",,1 TO 9 hours.,2:00 PM,3:50 PM,M
BADM,322,31426,Marketing Research,3.87,"Kim, Myoung Hee",,0 TO 18 hours.,ARRANGED,,
BADM,322,31427,Marketing Research,3.88,"Kim, Myoung Hee",,0 TO 18 hours.,ARRANGED,,
BADM,322,31429,Marketing Research,3.93,"Kim, Myoung Hee",,3 hours.,10:00 AM,10:50 AM,MWF
BADM,323,31436,Marketing Communications,3.47,"White, Tiffany B",,3 hours.,11:00 AM,11:50 AM,MWF
BADM,323,31437,Marketing Communications,3.42,"White, Tiffany B",,1 to 5 hours.,5:00 PM,7:50 PM,T
BADM,324,39273,Purchasing and Supply Mgmnt,3.7,"Liang, Hongyan",,3 hours.,12:30 PM,1:50 PM,MW
BADM,325,31439,Consumer Behavior,3.86,"Koo, Minkyung",,3 hours.,9:00 AM,9:50 AM,F
BADM,325,31440,Consumer Behavior,3.86,"Koo, Minkyung",,3 hours.,10:00 AM,10:50 AM,F
BADM,326,69918,Pricing Policies,3.83,"Di, Chenchen",,3 hours.,11:00 AM,11:50 AM,F
BADM,327,51983,Marketing to Business and Govt,3.97,"Sreekumar Arun, -",,3 hours.,1:00 PM,1:50 PM,F
BADM,329,58589,New Product Development,3.82,"Sethi, Simrun S",,3 hours.,11:00 AM,11:50 AM,TR
BADM,330,70376,Brand Management,3.9,"Danienta, Nadia R",,3 hours.,12:30 PM,1:50 PM,TR
BADM,335,58279,Supply Chain Management Basics,3.46,"Scott, Nehemiah",,3 hours.,11:00 AM,12:20 PM,TR
BADM,336,50435,Modeling the Supply Chain,3.9,"Mehrotra, Mili",,3 hours.,2:00 PM,3:20 PM,TR
BADM,350,40399,IT for Networked Organizations,3.88,"Ghoshal, Abhijeet",,3 hours.,2:00 PM,3:20 PM,R
BADM,350,51272,IT for Networked Organizations,2.98,"Parthasarathy, Rangarajan",,3 hours.,3:30 PM,4:50 PM,R
BADM,350,52248,IT for Networked Organizations,3.74,"Ghoshal, Abhijeet",,3 hours.,9:00 AM,10:20 AM,F
BADM,350,65592,IT for Networked Organizations,3.88,"Nelson, Matthew L",,3 hours.,11:00 AM,12:20 PM,F
BADM,351,54412,Social Media Strategy,3.82,"Ghoshal, Abhijeet",,3 hours.,2:00 PM,3:20 PM,T
BADM,352,37946,Database Design and Management,3.97,"Pamuksuz, Utku",,3 hours.,11:00 AM,12:20 PM,MW
BADM,352,68118,Database Design and Management,3.85,"Pamuksuz, Utku",,3 hours.,10:00 AM,10:50 AM,MWF
BADM,353,37933,Info Sys Analysis and Design,3.5,"Haran, Vidya",,3 hours.,1:00 PM,1:50 PM,MWF
BADM,353,37935,Info Sys Analysis and Design,3.52,"Haran, Vidya",,3 hours.,11:00 AM,12:20 PM,TR
BADM,356,70115,Data Science and Analytics,3.85,"Kim, Sung W",,3 hours.,ARRANGED,,
BADM,367,37805,Mgmt of Innov and Technology,3.63,"Michael, Steven C",,3 hours.,3:00 PM,4:20 PM,MW
BADM,374,37787,Management Decision Models,3.36,"Kwon, Hyok-Jon D",,3 hours.,5:00 PM,6:20 PM,TR
